User Id 	UBA id	GCA id
U_67428	UBA1811	GCA_002314375.1
U_67434	UBA1813	GCA_002315055.1
U_67437	UBA1816	GCA_002314305.1
U_67451	UBA1827	GCA_002339065.1
U_67455	UBA1830	GCA_002338865.1
U_67459	UBA1834	GCA_002339015.1
U_67464	UBA1838	GCA_002338785.1
U_67468	UBA8638	GCA_003523965.1
U_67469	UBA8639	GCA_003523945.1
U_67474	UBA8640	GCA_003514765.1
U_67477	UBA1847	GCA_002338605.1
U_67479	UBA8643	GCA_003520305.1
U_67480	UBA1848	GCA_002338585.1
U_67493	UBA8651	GCA_003453335.1
U_67495	UBA8653	GCA_003516385.1
U_67501	UBA1856	GCA_002338405.1
U_67502	UBA1857	GCA_002338435.1
U_67503	UBA1858	GCA_002338385.1
U_67506	UBA1859	GCA_002338345.1
U_67512	UBA1862	GCA_002338305.1
U_67519	UBA1868	GCA_002338225.1
U_67532	UBA116	GCA_002494745.1
U_67536	UBA8670	GCA_003539375.1
U_67537	UBA1874	GCA_002352935.1
U_67538	UBA1875	GCA_002338125.1
U_67539	UBA8671	GCA_003539345.1
U_67544	UBA8673	GCA_003539395.1
U_67545	UBA8674	None
U_67548	UBA1878	GCA_002338085.1
U_67551	UBA8678	GCA_003539465.1
U_67556	UBA8680	GCA_003521815.1
U_67567	UBA1883	GCA_002337985.1
U_67568	UBA1884	GCA_002352925.1
U_67569	UBA1885	GCA_002337965.1
U_67572	UBA1887	GCA_002337925.1
U_67579	UBA8694	None
U_67580	UBA8695	None
U_67582	UBA8696	GCA_003539215.1
U_67583	UBA1893	GCA_002337815.1
U_67587	UBA1897	GCA_002337775.1
U_67589	UBA8697	GCA_003538015.1
U_67591	UBA8699	GCA_003539145.1
U_67592	UBA8700	GCA_003485565.1
U_67597	UBA1900	GCA_002337725.1
U_67604	UBA1907	GCA_002337565.1
U_67608	UBA8705	None
U_67610	UBA8706	GCA_003487705.1
U_67615	UBA1915	GCA_002337405.1
U_67616	UBA8707	GCA_003513685.1
U_67618	UBA1917	GCA_002337365.1
U_67625	UBA8710	GCA_003455895.1
U_67626	UBA8711	GCA_003456675.1
U_67627	UBA8712	GCA_003455875.1
U_67630	UBA8714	GCA_003455835.1
U_67632	UBA1924	GCA_002337265.1
U_67633	UBA8715	GCA_003455845.1
U_67636	UBA8716	None
U_67638	UBA1927	GCA_002337205.1
U_67641	UBA8718	None
U_67645	UBA1933	GCA_002337085.1
U_67648	UBA1936	GCA_002336985.1
U_67657	UBA1945	GCA_002336855.1
U_67658	UBA1946	GCA_002336815.1
U_67660	UBA1948	GCA_002336765.1
U_67661	UBA1949	GCA_002336735.1
U_67663	UBA1951	GCA_002336465.1
U_67670	UBA1953	GCA_002336115.1
U_67673	UBA8725	None
U_67675	UBA1956	GCA_002336705.1
U_67676	UBA8726	GCA_003519105.1
U_67691	UBA8733	GCA_003446985.1
U_67703	UBA1969	GCA_002339085.1
U_67704	UBA8735	GCA_003446495.1
U_67706	UBA1970	GCA_002336365.1
U_67707	UBA1971	GCA_002336585.1
U_67708	UBA1972	GCA_002336005.1
U_67711	UBA1974	GCA_002336345.1
U_67717	UBA8740	GCA_003532935.1
U_67722	UBA1978	GCA_002336305.1
U_67727	UBA8743	GCA_003482795.1
U_67728	UBA8744	GCA_003532565.1
U_67734	UBA8746	None
U_67741	UBA8750	None
U_67746	UBA1989	GCA_002335945.1
U_67747	UBA8752	GCA_003538735.1
U_67753	UBA1994	GCA_002335865.1
U_67761	UBA2000	GCA_002335345.1
U_67762	UBA2001	GCA_002335115.1
U_67764	UBA2002	GCA_002334915.1
U_67765	UBA8756	GCA_003538745.1
U_67774	UBA133	GCA_002505985.1
U_67775	UBA8759	GCA_003507195.1
U_67777	UBA8761	GCA_003497725.1
U_67780	UBA8762	None
U_67786	UBA8763	GCA_003497395.1
U_67788	UBA8765	None
U_67789	UBA8766	None
U_67790	UBA8767	None
U_67792	UBA8768	GCA_003497305.1
U_67795	UBA2016	GCA_002335025.1
U_67796	UBA2017	GCA_002335425.1
U_67799	UBA8772	GCA_003486975.1
U_67800	UBA2019	GCA_002335165.1
U_67802	UBA2021	GCA_002334885.1
U_67803	UBA2022	GCA_002335495.1
U_67814	UBA8779	GCA_003486425.1
U_67820	UBA2029	GCA_002332795.1
U_67821	UBA2030	GCA_002332755.1
U_67824	UBA8784	None
U_67827	UBA2033	GCA_002333425.1
U_67829	UBA2035	GCA_002333085.1
U_67830	UBA2036	GCA_002333065.1
U_67835	UBA2038	GCA_002333375.1
U_67836	UBA8788	GCA_003517035.1
U_67837	UBA2039	GCA_002332745.1
U_67839	UBA8789	GCA_003517025.1
U_67843	UBA2042	GCA_002333365.1
U_67848	UBA2046	GCA_002333295.1
U_67851	UBA2049	GCA_002333025.1
U_67854	UBA2052	GCA_002332965.1
U_67857	UBA8794	GCA_003514895.1
U_67859	UBA2054	GCA_002332925.1
U_67862	UBA2056	GCA_002333255.1
U_67869	UBA2062	GCA_002332565.1
U_67870	UBA8798	GCA_003534265.1
U_67876	UBA2067	GCA_002333205.1
U_67879	UBA2070	GCA_002332505.1
U_67885	UBA8801	GCA_003505795.1
U_67889	UBA2078	GCA_002331675.1
U_67892	UBA2081	GCA_002331665.1
U_67894	UBA2082	GCA_002331335.1
U_67895	UBA2083	GCA_002331625.1
U_67904	UBA8811	GCA_003529125.1
U_67911	UBA2087	GCA_002331585.1
U_67914	UBA8816	GCA_003523735.1
U_67915	UBA8817	GCA_003523685.1
U_67917	UBA2090	GCA_002331575.1
U_67919	UBA2091	GCA_002331285.1
U_67926	UBA2094	GCA_002331565.1
U_67931	UBA8826	None
U_67936	UBA2097	GCA_002331795.1
U_67940	UBA8831	GCA_003501145.1
U_67941	UBA8832	GCA_003501125.1
U_67945	UBA8836	GCA_003501205.1
U_67947	UBA8838	None
U_67960	UBA8851	GCA_003510745.1
U_67968	UBA8859	GCA_003537555.1
U_67970	UBA8861	GCA_003514535.1
U_67971	UBA8862	GCA_003514565.1
U_67973	UBA8864	GCA_003514485.1
U_67980	UBA8871	GCA_003516445.1
U_67982	UBA8873	GCA_003516645.1
U_67984	UBA8875	GCA_003516235.1
U_67988	UBA2101	GCA_002331525.1
U_67990	UBA2103	GCA_002331145.1
U_67991	UBA2104	GCA_002331485.1
U_68002	UBA2114	GCA_002331785.1
U_68004	UBA2115	GCA_002331415.1
U_68006	UBA8880	GCA_003446085.1
U_68007	UBA8881	GCA_003446115.1
U_68010	UBA2118	GCA_002331405.1
U_68014	UBA2122	GCA_002331725.1
U_68020	UBA2127	GCA_002329105.1
U_68022	UBA2129	GCA_002329045.1
U_68025	UBA2132	GCA_002328995.1
U_68032	UBA136	GCA_002506485.1
U_68035	UBA8884	None
U_68036	UBA2141	GCA_002328345.1
U_68043	UBA2146	GCA_002328285.1
U_68050	UBA2148	GCA_002328915.1
U_68051	UBA2149	GCA_002328905.1
U_68057	UBA2155	GCA_002327605.1
U_68060	UBA2157	GCA_002328225.1
U_68066	UBA139	GCA_002495305.1
U_68074	UBA2166	GCA_002328825.1
U_68078	UBA142	GCA_002505845.1
U_68083	UBA8896	None
U_68084	UBA2171	GCA_002328085.1
U_68095	UBA2180	GCA_002327415.1
U_68097	UBA2182	GCA_002327385.1
U_68107	UBA2189	GCA_002328035.1
U_68110	UBA2190	GCA_002335385.1
U_68116	UBA2192	GCA_002327315.1
U_68119	UBA2194	GCA_002328665.1
U_68120	UBA2195	GCA_002328635.1
U_68121	UBA2196	GCA_002328025.1
U_68128	UBA2202	GCA_002327905.1
U_68134	UBA2205	GCA_002328585.1
U_68140	UBA2211	GCA_002327845.1
U_68146	UBA2216	GCA_002327805.1
U_68155	UBA2223	GCA_002328435.1
U_68156	UBA2224	GCA_002348185.1
U_68160	UBA151	GCA_002508385.1
U_68161	UBA2226	GCA_002348145.1
U_68162	UBA152	GCA_002503805.1
U_68163	UBA2227	GCA_002348095.1
U_68166	UBA2229	GCA_002348025.1
U_68169	UBA2231	GCA_002348085.1
U_68171	UBA8912	None
U_68176	UBA8916	GCA_003486745.1
U_68180	UBA8920	None
U_68182	UBA8922	GCA_003535475.1
U_68192	UBA154	GCA_002502245.1
U_68193	UBA8926	GCA_003535365.1
U_68195	UBA2239	GCA_002347615.1
U_68197	UBA8929	None
U_68200	UBA2241	GCA_002347645.1
U_68211	UBA2251	GCA_002347815.1
U_68215	UBA2255	GCA_002347565.1
U_68216	UBA2256	GCA_002347545.1
U_68220	UBA2259	GCA_002347605.1
U_68225	UBA8935	GCA_003536815.1
U_68228	UBA2263	GCA_002347145.1
U_68229	UBA156	GCA_002504985.1
U_68235	UBA8938	None
U_68251	UBA2271	GCA_002347405.1
U_68254	UBA2274	GCA_002347705.1
U_68258	UBA2278	GCA_002347525.1
U_68260	UBA8950	GCA_003446435.1
U_68264	UBA2283	GCA_002345725.1
U_68266	UBA2285	GCA_002345645.1
U_68268	UBA2287	GCA_002345675.1
U_68276	UBA2295	GCA_002345825.1
U_68282	UBA8954	GCA_003446465.1
U_68284	UBA8956	GCA_003446545.1
U_68287	UBA8959	None
U_68301	UBA8962	None
U_68307	UBA2311	GCA_002345345.1
U_68311	UBA8969	GCA_003483785.1
U_68317	UBA2314	GCA_002345265.1
U_68318	UBA8973	GCA_003455775.1
U_68321	UBA2315	GCA_002345285.1
U_68325	UBA2319	GCA_002345185.1
U_68328	UBA2321	GCA_002345135.1
U_68331	UBA2324	GCA_002345065.1
U_68337	UBA2326	GCA_002345055.1
U_68339	UBA2327	GCA_002345025.1
U_68342	UBA2330	GCA_002344965.1
U_68344	UBA2332	GCA_002344905.1
U_68349	UBA2337	GCA_002344825.1
U_68352	UBA2340	GCA_002344715.1
U_68353	UBA2341	GCA_002344755.1
U_68359	UBA8984	GCA_003533465.1
U_68363	UBA2348	GCA_002344575.1
U_68369	UBA8985	None
U_68374	UBA8987	GCA_003531345.1
U_68377	UBA2357	GCA_002344405.1
U_68379	UBA2359	GCA_002344145.1
U_68383	UBA2363	GCA_002344355.1
U_68384	UBA8990	None
U_68386	UBA2365	GCA_002344345.1
U_68389	UBA2368	GCA_002344305.1
U_68391	UBA2370	GCA_002344045.1
U_68396	UBA2375	GCA_002343985.1
U_68397	UBA2376	GCA_002344285.1
U_68398	UBA2377	GCA_002344205.1
U_68400	UBA2379	GCA_002344235.1
U_68403	UBA2382	GCA_002343905.1
U_68408	UBA2386	GCA_002343845.1
U_68410	UBA2388	GCA_002343425.1
U_68418	UBA8994	GCA_003545395.1
U_68423	UBA2395	GCA_002343775.1
U_68425	UBA2397	GCA_002343305.1
U_68426	UBA2398	GCA_002343765.1
U_68429	UBA2401	GCA_002343745.1
U_68430	UBA2402	GCA_002343715.1
U_68437	UBA2405	GCA_002343835.1
U_68443	UBA2411	GCA_002343145.1
U_68447	UBA2415	GCA_002343155.1
U_68451	UBA2419	GCA_002343115.1
U_68454	UBA2422	GCA_002343065.1
U_68455	UBA9002	GCA_003519545.1
U_68457	UBA2424	GCA_002343025.1
U_68462	UBA9004	GCA_003519585.1
U_68464	UBA9006	GCA_003519625.1
U_68468	UBA9009	None
U_68473	UBA2433	GCA_002342785.1
U_68477	UBA2437	GCA_002342735.1
U_68479	UBA2439	GCA_002342705.1
U_68485	UBA2445	GCA_002342625.1
U_68489	UBA2449	GCA_002342555.1
U_68490	UBA2450	GCA_002342545.1
U_68495	UBA9010	None
U_68498	UBA2457	GCA_002342405.1
U_68505	UBA2464	GCA_002342245.1
U_68509	UBA2467	GCA_002342205.1
U_68510	UBA2468	GCA_002342165.1
U_68514	UBA2470	GCA_002342145.1
U_68519	UBA2474	GCA_002342085.1
U_68521	UBA2476	GCA_002342035.1
U_68522	UBA2477	GCA_002342025.1
U_68523	UBA9015	GCA_003518585.1
U_68535	UBA159	GCA_002506645.1
U_68542	UBA165	GCA_002509145.1
U_68545	UBA167	GCA_002495845.1
U_68547	UBA2487	GCA_002341815.1
U_68548	UBA2488	GCA_002341805.1
U_68549	UBA168	GCA_002507085.1
U_68555	UBA2492	GCA_002341705.1
U_68565	UBA2499	GCA_002341565.1
U_68571	UBA2503	GCA_002341485.1
U_68572	UBA2504	GCA_002341425.1
U_68574	UBA9026	None
U_68576	UBA9028	GCA_003509965.1
U_68589	UBA9035	GCA_003503515.1
U_68596	UBA9037	None
U_68597	UBA170	GCA_002499345.1
U_68604	UBA2521	GCA_002341165.1
U_68606	UBA9039	GCA_003444815.1
U_68611	UBA2522	GCA_002342925.1
U_68616	UBA2527	GCA_002341045.1
U_68624	UBA9050	None
U_68635	UBA9053	GCA_003523285.1
U_68636	UBA9054	None
U_68639	UBA2536	GCA_002340965.1
U_68641	UBA2538	GCA_002340805.1
U_68645	UBA2540	GCA_002340765.1
U_68651	UBA9061	GCA_003529845.1
U_68652	UBA9062	GCA_003529815.1
U_68653	UBA9063	None
U_68655	UBA2545	GCA_002340645.1
U_68660	UBA2548	GCA_002340615.1
U_68661	UBA2549	GCA_002340595.1
U_68665	UBA9067	GCA_003529745.1
U_68666	UBA9068	GCA_003526925.1
U_68671	UBA9072	GCA_003541635.1
U_68672	UBA2553	GCA_002340515.1
U_68675	UBA2556	GCA_002340465.1
U_68679	UBA2557	GCA_002340435.1
U_68682	UBA9076	GCA_003537975.1
U_68683	UBA9077	GCA_003541575.1
U_68684	UBA9078	None
U_68691	UBA2561	GCA_002340355.1
U_68697	UBA2567	GCA_002340245.1
U_68698	UBA9084	GCA_003491595.1
U_68701	UBA2570	GCA_002339945.1
U_68708	UBA2577	GCA_002339865.1
U_68709	UBA2578	GCA_002340175.1
U_68713	UBA2580	GCA_002339845.1
U_68717	UBA2584	GCA_002339825.1
U_68720	UBA2587	GCA_002340105.1
U_68723	UBA174	GCA_002495395.1
U_68727	UBA2591	GCA_002339755.1
U_68732	UBA9088	GCA_003498085.1
U_68734	UBA9090	GCA_003476805.1
U_68737	UBA9093	GCA_003476785.1
U_68738	UBA9094	GCA_003476145.1
U_68739	UBA9095	GCA_003476165.1
U_68740	UBA9096	GCA_003476745.1
U_68744	UBA9100	GCA_003540585.1
U_68751	UBA9107	GCA_003540415.1
U_68757	UBA9113	GCA_003529465.1
U_68758	UBA9114	GCA_003526705.1
U_68762	UBA9118	GCA_003529445.1
U_68769	UBA9125	GCA_003545015.1
U_68775	UBA9131	None
U_68776	UBA9132	GCA_003454005.1
U_68783	UBA2598	GCA_002339345.1
U_68784	UBA2599	GCA_002339695.1
U_68785	UBA2600	GCA_002339325.1
U_68788	UBA2602	GCA_002339305.1
U_68794	UBA2604	GCA_002339265.1
U_68800	UBA2609	GCA_002339675.1
U_68801	UBA2610	GCA_002339225.1
U_68813	UBA2617	GCA_002339565.1
U_68814	UBA9143	None
U_68817	UBA2619	GCA_002339135.1
U_68832	UBA2631	GCA_002359855.1
U_68835	UBA2634	GCA_002359785.1
U_68840	UBA9148	GCA_003450655.1
U_68843	UBA182	GCA_002495675.1
U_68844	UBA2637	GCA_002359745.1
U_68846	UBA9151	None
U_68848	UBA2640	GCA_002360035.1
U_68859	UBA2649	GCA_002359595.1
U_68864	UBA9154	GCA_003452805.1
U_68866	UBA9156	GCA_003452795.1
U_68867	UBA2654	GCA_002359515.1
U_68875	UBA185	GCA_002495485.1
U_68876	UBA9162	None
U_68877	UBA2655	GCA_002359495.1
U_68885	UBA2662	GCA_002359345.1
U_68890	UBA2667	GCA_002359255.1
U_68898	UBA2670	GCA_002359155.1
U_68901	UBA9170	GCA_003484325.1
U_68906	UBA2674	GCA_002354835.1
U_68910	UBA2677	GCA_002354765.1
U_68914	UBA9175	GCA_003498175.1
U_68917	UBA2681	GCA_002354675.1
U_68921	UBA2684	GCA_002354655.1
U_68926	UBA9178	GCA_003545335.1
U_68927	UBA9179	GCA_003484285.1
U_68933	UBA2693	GCA_002354475.1
U_68941	UBA2698	GCA_002354375.1
U_68944	UBA9186	GCA_003488105.1
U_68947	UBA9188	GCA_003488145.1
U_68948	UBA9189	GCA_003489385.1
U_68949	UBA9190	GCA_003507795.1
U_68952	UBA2701	GCA_002354315.1
U_68955	UBA9192	GCA_003507755.1
U_68961	UBA2706	GCA_002354195.1
U_68963	UBA2708	GCA_002354155.1
U_68965	UBA2709	GCA_002354135.1
U_68981	UBA2719	GCA_002353935.1
U_68982	UBA2720	GCA_002353885.1
U_68999	UBA2735	GCA_002353715.1
U_69002	UBA2737	GCA_002353695.1
U_69005	UBA2740	GCA_002353515.1
U_69008	UBA2743	GCA_002353445.1
U_69010	UBA2745	GCA_002353435.1
U_69014	UBA2749	GCA_002353385.1
U_69015	UBA9206	None
U_69018	UBA2752	GCA_002353305.1
U_69025	UBA2758	GCA_002353195.1
U_69027	UBA9208	None
U_69029	UBA2760	GCA_002353115.1
U_69031	UBA2762	GCA_002353125.1
U_69032	UBA2763	GCA_002353085.1
U_69033	UBA2764	GCA_002352705.1
U_69037	UBA2768	GCA_002352625.1
U_69040	UBA2770	GCA_002352565.1
U_69046	UBA2775	GCA_002352445.1
U_69048	UBA2777	GCA_002352365.1
U_69051	UBA2780	GCA_002352345.1
U_69055	UBA9214	GCA_003454335.1
U_69060	UBA9219	GCA_003504035.1
U_69064	UBA9223	None
U_69066	UBA2781	GCA_002352305.1
U_69074	UBA2787	GCA_002352205.1
U_69079	UBA2792	GCA_002352125.1
U_69085	UBA2798	GCA_002351955.1
U_69086	UBA2799	GCA_002351945.1
U_69093	UBA2803	GCA_002351885.1
U_69097	UBA2807	GCA_002351785.1
U_69098	UBA9230	None
U_69101	UBA9232	GCA_003518705.1
U_69103	UBA2810	GCA_002351705.1
U_69104	UBA2811	GCA_002351735.1
U_69118	UBA2823	GCA_002351305.1
U_69121	UBA2826	GCA_002351235.1
U_69127	UBA9235	None
U_69128	UBA188	GCA_002509015.1
U_69130	UBA2832	GCA_002351345.1
U_69136	UBA9236	GCA_003518665.1
U_69139	UBA2840	GCA_002350995.1
U_69141	UBA2842	GCA_002351325.1
U_69149	UBA2850	GCA_002350805.1
U_69151	UBA2852	GCA_002350855.1
U_69155	UBA2856	GCA_002350685.1
U_69158	UBA2859	GCA_002350665.1
U_69163	UBA2863	GCA_002350585.1
U_69164	UBA2864	GCA_002350525.1
U_69168	UBA2868	GCA_002350465.1
U_69170	UBA9237	None
U_69174	UBA2872	GCA_002350405.1
U_69186	UBA2883	GCA_002349845.1
U_69189	UBA2886	GCA_002349805.1
U_69192	UBA2888	GCA_002349725.1
U_69194	UBA2890	GCA_002349685.1
U_69196	UBA2892	GCA_002349665.1
U_69198	UBA2894	GCA_002349625.1
U_69200	UBA2896	GCA_002349605.1
U_69203	UBA2899	GCA_002349585.1
U_69205	UBA2901	GCA_002350035.1
U_69206	UBA2902	GCA_002350025.1
U_69208	UBA2904	GCA_002349545.1
U_69210	UBA2906	GCA_002350005.1
U_69211	UBA9240	GCA_003530065.1
U_69215	UBA2910	GCA_002349945.1
U_69217	UBA2911	GCA_002349955.1
U_69219	UBA9242	GCA_003529985.1
U_69220	UBA2913	GCA_002349925.1
U_69222	UBA2915	GCA_002349735.1
U_69230	UBA2920	GCA_002349415.1
U_69233	UBA2923	GCA_002349385.1
U_69241	UBA2930	GCA_002349205.1
U_69244	UBA2932	GCA_002349225.1
U_69251	UBA2939	GCA_002349055.1
U_69255	UBA2943	GCA_002348965.1
U_69257	UBA2945	GCA_002348945.1
U_69259	UBA9248	GCA_003526665.1
U_69260	UBA2947	GCA_002348925.1
U_69261	UBA2948	GCA_002348625.1
U_69264	UBA2949	GCA_002348875.1
U_69265	UBA2950	GCA_002348865.1
U_69268	UBA2951	GCA_002348615.1
U_69277	UBA9254	GCA_003541985.1
U_69280	UBA192	GCA_002504885.1
U_69286	UBA2964	GCA_002348425.1
U_69288	UBA194	GCA_002496005.1
U_69292	UBA9256	None
U_69295	UBA2968	GCA_002348785.1
U_69297	UBA2970	GCA_002348345.1
U_69303	UBA2971	GCA_002348305.1
U_69315	UBA9261	GCA_003444235.1
U_69319	UBA2981	GCA_002348665.1
U_69321	UBA2982	GCA_002347035.1
U_69338	UBA2997	GCA_002346965.1
U_69347	UBA9269	None
U_69355	UBA3005	GCA_002346405.1
U_69356	UBA3006	GCA_002346385.1
U_69358	UBA3008	GCA_002346355.1
U_69377	UBA3024	GCA_002367845.1
U_69379	UBA3026	GCA_002367725.1
U_69386	UBA3032	GCA_002367645.1
U_69389	UBA9280	GCA_003445275.1
U_69392	UBA3035	GCA_002367535.1
U_69395	UBA9282	None
U_69413	UBA3052	GCA_002367095.1
U_69415	UBA3054	GCA_002366995.1
U_69417	UBA9286	None
U_69418	UBA3056	GCA_002366955.1
U_69421	UBA3058	GCA_002367495.1
U_69423	UBA3059	GCA_002366925.1
U_69428	UBA3064	GCA_002366875.1
U_69431	UBA9289	GCA_003444945.1
U_69435	UBA3069	GCA_002366795.1
U_69443	UBA203	GCA_002503595.1
U_69453	UBA3082	GCA_002366595.1
U_69455	UBA3084	GCA_002367335.1
U_69459	UBA3087	GCA_002367285.1
U_69461	UBA9294	GCA_003545155.1
U_69463	UBA3090	GCA_002367235.1
U_69470	UBA9301	None
U_69480	UBA9304	GCA_003525325.1
U_69485	UBA3101	GCA_002365615.1
U_69490	UBA205	GCA_002503085.1
U_69491	UBA9310	None
U_69492	UBA9311	GCA_003527405.1
U_69499	UBA3104	GCA_002365625.1
U_69500	UBA3105	GCA_002365835.1
U_69501	UBA9313	GCA_003527625.1
U_69508	UBA3111	GCA_002365815.1
U_69509	UBA3112	GCA_002365955.1
U_69512	UBA3114	GCA_002365475.1
U_69513	UBA9316	GCA_003519365.1
U_69515	UBA9318	GCA_003519265.1
U_69520	UBA9320	GCA_003503705.1
U_69523	UBA3120	GCA_002365735.1
U_69525	UBA3121	GCA_002365395.1
U_69528	UBA9324	None
U_69530	UBA9326	GCA_003503695.1
U_69533	UBA3123	GCA_002365355.1
U_69534	UBA9328	None
U_69541	UBA209	GCA_002505385.1
U_69546	UBA9335	None
U_69549	UBA210	GCA_002494895.1
U_69554	UBA9337	GCA_003510795.1
U_69555	UBA9338	GCA_003510895.1
U_69556	UBA9339	GCA_003510945.1
U_69559	UBA9341	GCA_003488645.1
U_69560	UBA9342	GCA_003530225.1
U_69564	UBA9345	None
U_69566	UBA9346	GCA_003488565.1
U_69577	UBA3143	GCA_002364735.1
U_69582	UBA3147	GCA_002365025.1
U_69584	UBA9352	GCA_003517425.1
U_69586	UBA3149	GCA_002364655.1
U_69589	UBA9353	None
U_69596	UBA3157	GCA_002364575.1
U_69599	UBA9355	None
U_69602	UBA9356	None
U_69605	UBA9358	None
U_69606	UBA3163	GCA_002364495.1
U_69608	UBA3165	GCA_002364905.1
U_69615	UBA3168	GCA_002364385.1
U_69620	UBA9366	GCA_003476365.1
U_69633	UBA3179	GCA_002364245.1
U_69635	UBA9371	GCA_003491725.1
U_69639	UBA3180	GCA_002364215.1
U_69647	UBA9375	GCA_003526145.1
U_69653	UBA9378	None
U_69654	UBA3191	GCA_002363995.1
U_69655	UBA9379	GCA_003524735.1
U_69656	UBA3192	GCA_002363955.1
U_69662	UBA3197	GCA_002363875.1
U_69666	UBA3200	GCA_002363835.1
U_69677	UBA3208	GCA_002363695.1
U_69685	UBA3213	GCA_002363595.1
U_69688	UBA3215	GCA_002363155.1
U_69704	UBA9395	None
U_69707	UBA9396	GCA_003543795.1
U_69708	UBA9397	None
U_69711	UBA9400	GCA_003500365.1
U_69722	UBA9403	None
U_69727	UBA3239	GCA_002362875.1
U_69729	UBA3241	GCA_002362815.1
U_69738	UBA3249	GCA_002362795.1
U_69739	UBA9405	GCA_003500325.1
U_69741	UBA9407	None
U_69750	UBA3253	GCA_002363235.1
U_69757	UBA3259	GCA_002362625.1
U_69758	UBA3260	GCA_002362595.1
U_69765	UBA3267	GCA_002362455.1
U_69767	UBA3269	GCA_002363275.1
U_69769	UBA3271	GCA_002362435.1
U_69782	UBA3283	GCA_002361715.1
U_69784	UBA3285	GCA_002361675.1
U_69787	UBA9415	GCA_003489105.1
U_69793	UBA3288	GCA_002361655.1
U_69795	UBA3290	GCA_002361615.1
U_69796	UBA3291	GCA_002361595.1
U_69797	UBA9420	GCA_003543615.1
U_69798	UBA3292	GCA_002361565.1
U_69801	UBA3295	GCA_002361515.1
U_69803	UBA3296	GCA_002361455.1
U_69818	UBA9426	None
U_69823	UBA9431	None
U_69831	UBA3313	GCA_002361295.1
U_69836	UBA3318	GCA_002361235.1
U_69839	UBA9433	None
U_69845	UBA3325	GCA_002362275.1
U_69849	UBA3329	GCA_002361875.1
U_69853	UBA3332	GCA_002361095.1
U_69854	UBA9436	GCA_003454905.1
U_69855	UBA9437	GCA_003454935.1
U_69865	UBA3335	GCA_002361045.1
U_69867	UBA9445	GCA_003457445.1
U_69871	UBA3338	GCA_002360945.1
U_69872	UBA3339	GCA_002360925.1
U_69889	UBA3349	GCA_002360755.1
U_69900	UBA9459	GCA_003451125.1
U_69918	UBA3364	GCA_002360495.1
U_69921	UBA3365	GCA_002360475.1
U_69928	UBA9469	GCA_003445115.1
U_69932	UBA3372	GCA_002360325.1
U_69934	UBA3373	GCA_002360305.1
U_69941	UBA3379	GCA_002359025.1
U_69949	UBA9477	GCA_003534095.1
U_69950	UBA9478	None
U_69951	UBA3383	GCA_002358955.1
U_69952	UBA3384	GCA_002358935.1
U_69964	UBA9485	GCA_003529905.1
U_69967	UBA9488	GCA_003476655.1
U_69977	UBA9498	GCA_003541735.1
U_69981	UBA9502	GCA_003506385.1
U_69983	UBA9504	GCA_003506355.1
U_69985	UBA9506	GCA_003506415.1
U_69986	UBA9507	GCA_003504225.1
U_69989	UBA9510	GCA_003511145.1
U_69990	UBA9511	None
U_69993	UBA9514	GCA_003510985.1
U_69997	UBA3391	GCA_002358795.1
U_70001	UBA9518	GCA_003510955.1
U_70010	UBA3398	GCA_002358655.1
U_70013	UBA3400	GCA_002358615.1
U_70014	UBA9524	GCA_003513905.1
U_70024	UBA3406	GCA_002358485.1
U_70032	UBA9530	None
U_70036	UBA9531	None
U_70039	UBA9533	GCA_003520545.1
U_70044	UBA3414	GCA_002358335.1
U_70051	UBA3417	GCA_002358245.1
U_70055	UBA9542	None
U_70056	UBA3420	GCA_002358155.1
U_70062	UBA9544	GCA_003476425.1
U_70068	UBA9545	GCA_003476445.1
U_70070	UBA3430	GCA_002378975.1
U_70071	UBA9547	GCA_003476475.1
U_70073	UBA3431	GCA_002381225.1
U_70074	UBA3432	GCA_002378705.1
U_70078	UBA3435	GCA_002378665.1
U_70083	UBA3440	GCA_002378585.1
U_70090	UBA3441	GCA_002378905.1
U_70091	UBA3442	GCA_002378565.1
U_70092	UBA3443	GCA_002378545.1
U_70096	UBA3446	GCA_002378885.1
U_70102	UBA9561	GCA_003488705.1
U_70104	UBA3448	GCA_002378445.1
U_70105	UBA3449	GCA_002378425.1
U_70109	UBA3452	GCA_002378385.1
U_70110	UBA3453	GCA_002378825.1
U_70111	UBA9564	GCA_003489795.1
U_70112	UBA9565	GCA_003488685.1
U_70114	UBA9567	GCA_003488625.1
U_70121	UBA3455	GCA_002378345.1
U_70122	UBA3456	GCA_002378325.1
U_70125	UBA9575	GCA_003455055.1
U_70127	UBA9577	GCA_003512235.1
U_70132	UBA9582	GCA_003526065.1
U_70134	UBA3458	GCA_002378745.1
U_70136	UBA3459	GCA_002378785.1
U_70142	UBA3463	GCA_002378265.1
U_70148	UBA3465	GCA_002378225.1
U_70155	UBA9591	None
U_70171	UBA3476	GCA_002378015.1
U_70179	UBA9601	GCA_003445155.1
U_70180	UBA9602	None
U_70184	UBA3482	GCA_002377935.1
U_70187	UBA3485	GCA_002377855.1
U_70189	UBA3486	GCA_002377845.1
U_70199	UBA3495	GCA_002377655.1
U_70202	UBA9609	None
U_70203	UBA9610	None
U_70205	UBA223	GCA_002495905.1
